Meal_ID,Dish_Name,Cuisine_Type,Meal_Type,Dietary_Preference,Main_Ingredients,Calories_per_Serving,Protein_Content(g),Difficulty_Level,Occasion_Type
M3758,Veg Spring Rolls,Indo-Chinese,Lunch,Vegan,"Vegetables, Maida, Spices",298,7,Easy,Restaurant-Special
M3759,Chilli Chicken,Indo-Chinese,Breakfast,Non-Vegetarian,"Chicken, Capsicum, Spices",319,6,Medium,Party
M3760,Paneer Chilli,Indo-Chinese,Breakfast,High-Protein,"Paneer, Capsicum, Soy Sauce",582,20,Hard,Daily
M3761,Hakka Noodles,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Soy Sauce",578,16,Hard,Festive
M3762,Chilli Chicken,Indo-Chinese,Snack,Vegetarian,"Chicken, Capsicum, Spices",853,22,Hard,Daily
M3763,Chicken Fried Rice,Indo-Chinese,Breakfast,Vegan,"Rice, Chicken, Soy Sauce",227,24,Easy,Party
M3764,Chicken Fried Rice,Indo-Chinese,Breakfast,High-Protein,"Rice, Chicken, Soy Sauce",808,40,Medium,Party
M3765,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",259,42,Hard,Daily
M3766,Schezwan Noodles,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",271,40,Easy,Festive
M3767,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",586,23,Medium,Restaurant-Special
M3768,Paneer Chilli,Indo-Chinese,Lunch,High-Protein,"Paneer, Capsicum, Soy Sauce",488,41,Easy,Daily
M3769,Veg Spring Rolls,Indo-Chinese,Breakfast,Gluten-Free,"Vegetables, Maida, Spices",797,38,Medium,Daily
M3770,Chicken Manchurian,Indo-Chinese,Dinner,Vegan,"Chicken, Maida, Spices",585,23,Hard,Daily
M3771,Paneer Chilli,Indo-Chinese,Breakfast,Vegetarian,"Paneer, Capsicum, Soy Sauce",313,26,Hard,Restaurant-Special
M3772,Chicken Manchurian,Indo-Chinese,Lunch,Keto,"Chicken, Maida, Spices",372,18,Easy,Party
M3773,Schezwan Noodles,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Schezwan Sauce",430,34,Medium,Party
M3774,Hakka Noodles,Indo-Chinese,Breakfast,Gluten-Free,"Noodles, Vegetables, Soy Sauce",819,27,Easy,Daily
M3775,Chilli Chicken,Indo-Chinese,Snack,Gluten-Free,"Chicken, Capsicum, Spices",345,32,Hard,Festive
M3776,Veg Fried Rice,Indo-Chinese,Breakfast,High-Protein,"Rice, Mixed Veg, Soy Sauce",188,33,Hard,Daily
M3777,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",254,19,Medium,Restaurant-Special
M3778,Veg Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",321,40,Medium,Restaurant-Special
M3779,American Chopsuey,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Sauce",899,29,Hard,Festive
M3780,Veg Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Mixed Veg, Soy Sauce",420,37,Medium,Daily
M3781,Gobi Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Cauliflower, Maida, Spices",215,21,Easy,Restaurant-Special
M3782,Schezwan Noodles,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Schezwan Sauce",741,14,Hard,Daily
M3783,Hakka Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Soy Sauce",822,33,Medium,Festive
M3784,Schezwan Noodles,Indo-Chinese,Breakfast,High-Protein,"Noodles, Vegetables, Schezwan Sauce",393,45,Easy,Restaurant-Special
M3785,Veg Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Mixed Veg, Soy Sauce",290,36,Medium,Restaurant-Special
M3786,Schezwan Noodles,Indo-Chinese,Breakfast,High-Protein,"Noodles, Vegetables, Schezwan Sauce",899,10,Medium,Festive
M3787,Paneer Chilli,Indo-Chinese,Breakfast,Gluten-Free,"Paneer, Capsicum, Soy Sauce",166,34,Hard,Party
M3788,Hakka Noodles,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Soy Sauce",673,27,Hard,Daily
M3789,Veg Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",850,6,Hard,Party
M3790,Hakka Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",295,38,Hard,Daily
M3791,Veg Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Mixed Veg, Soy Sauce",355,27,Easy,Party
M3792,Veg Spring Rolls,Indo-Chinese,Lunch,High-Protein,"Vegetables, Maida, Spices",829,15,Easy,Festive
M3793,Schezwan Noodles,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Schezwan Sauce",835,43,Easy,Daily
M3794,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",321,25,Medium,Restaurant-Special
M3795,Gobi Manchurian,Indo-Chinese,Breakfast,Keto,"Cauliflower, Maida, Spices",258,39,Hard,Festive
M3796,Hakka Noodles,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Soy Sauce",299,23,Hard,Daily
M3797,Chicken Fried Rice,Indo-Chinese,Breakfast,Vegan,"Rice, Chicken, Soy Sauce",202,10,Easy,Restaurant-Special
M3798,Chicken Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Chicken, Soy Sauce",555,6,Easy,Festive
M3799,Chilli Chicken,Indo-Chinese,Lunch,Keto,"Chicken, Capsicum, Spices",870,14,Hard,Restaurant-Special
M3800,Gobi Manchurian,Indo-Chinese,Dinner,Vegetarian,"Cauliflower, Maida, Spices",475,8,Medium,Party
M3801,Chicken Manchurian,Indo-Chinese,Dinner,High-Protein,"Chicken, Maida, Spices",170,32,Medium,Festive
M3802,Hakka Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",317,20,Easy,Restaurant-Special
M3803,Paneer Chilli,Indo-Chinese,Lunch,Vegan,"Paneer, Capsicum, Soy Sauce",426,30,Hard,Party
M3804,American Chopsuey,Indo-Chinese,Dinner,Non-Vegetarian,"Noodles, Vegetables, Sauce",169,23,Easy,Party
M3805,Schezwan Noodles,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Schezwan Sauce",561,13,Hard,Festive
M3806,Chicken Fried Rice,Indo-Chinese,Breakfast,Keto,"Rice, Chicken, Soy Sauce",733,12,Medium,Daily
M3807,American Chopsuey,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Sauce",404,31,Medium,Party
M3808,Chicken Fried Rice,Indo-Chinese,Snack,Keto,"Rice, Chicken, Soy Sauce",344,37,Hard,Festive
M3809,Chilli Chicken,Indo-Chinese,Lunch,Vegan,"Chicken, Capsicum, Spices",554,12,Easy,Party
M3810,Chicken Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Chicken, Maida, Spices",278,20,Medium,Daily
M3811,Gobi Manchurian,Indo-Chinese,Breakfast,Keto,"Cauliflower, Maida, Spices",399,45,Easy,Restaurant-Special
M3812,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",421,32,Hard,Festive
M3813,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",765,43,Hard,Party
M3814,Veg Fried Rice,Indo-Chinese,Snack,Vegetarian,"Rice, Mixed Veg, Soy Sauce",338,3,Hard,Restaurant-Special
M3815,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",506,11,Easy,Festive
M3816,Schezwan Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Schezwan Sauce",879,37,Hard,Daily
M3817,Schezwan Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",387,35,Medium,Festive
M3818,Chicken Fried Rice,Indo-Chinese,Lunch,Gluten-Free,"Rice, Chicken, Soy Sauce",578,3,Medium,Daily
M3819,Veg Spring Rolls,Indo-Chinese,Dinner,Vegetarian,"Vegetables, Maida, Spices",854,21,Easy,Party
M3820,Chicken Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Chicken, Soy Sauce",406,6,Medium,Festive
M3821,Veg Fried Rice,Indo-Chinese,Dinner,Vegetarian,"Rice, Mixed Veg, Soy Sauce",521,9,Hard,Restaurant-Special
M3822,Veg Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",496,32,Medium,Festive
M3823,Paneer Chilli,Indo-Chinese,Lunch,High-Protein,"Paneer, Capsicum, Soy Sauce",708,16,Easy,Party
M3824,Veg Fried Rice,Indo-Chinese,Lunch,Keto,"Rice, Mixed Veg, Soy Sauce",877,8,Easy,Party
M3825,Veg Fried Rice,Indo-Chinese,Breakfast,High-Protein,"Rice, Mixed Veg, Soy Sauce",762,30,Hard,Festive
M3826,Schezwan Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",764,33,Easy,Daily
M3827,Chicken Manchurian,Indo-Chinese,Snack,Keto,"Chicken, Maida, Spices",334,8,Medium,Party
M3828,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",416,28,Medium,Festive
M3829,Gobi Manchurian,Indo-Chinese,Dinner,Non-Vegetarian,"Cauliflower, Maida, Spices",391,22,Hard,Festive
M3830,Veg Spring Rolls,Indo-Chinese,Breakfast,Keto,"Vegetables, Maida, Spices",318,16,Easy,Daily
M3831,Paneer Chilli,Indo-Chinese,Breakfast,Vegan,"Paneer, Capsicum, Soy Sauce",403,29,Hard,Festive
M3832,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",818,36,Easy,Restaurant-Special
M3833,American Chopsuey,Indo-Chinese,Snack,Gluten-Free,"Noodles, Vegetables, Sauce",521,44,Hard,Party
M3834,Veg Fried Rice,Indo-Chinese,Breakfast,Vegetarian,"Rice, Mixed Veg, Soy Sauce",865,20,Hard,Festive
M3835,Veg Spring Rolls,Indo-Chinese,Breakfast,Gluten-Free,"Vegetables, Maida, Spices",574,15,Easy,Festive
M3836,Schezwan Noodles,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Schezwan Sauce",491,33,Easy,Restaurant-Special
M3837,Chicken Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Chicken, Soy Sauce",893,27,Easy,Party
M3838,Hakka Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",277,3,Easy,Festive
M3839,Gobi Manchurian,Indo-Chinese,Dinner,Keto,"Cauliflower, Maida, Spices",272,8,Hard,Daily
M3840,American Chopsuey,Indo-Chinese,Lunch,Non-Vegetarian,"Noodles, Vegetables, Sauce",546,28,Hard,Daily
M3841,Veg Spring Rolls,Indo-Chinese,Dinner,Gluten-Free,"Vegetables, Maida, Spices",365,35,Easy,Festive
M3842,Schezwan Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Schezwan Sauce",710,8,Medium,Festive
M3843,American Chopsuey,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Sauce",757,30,Medium,Daily
M3844,Chicken Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Chicken, Soy Sauce",347,25,Medium,Party
M3845,Gobi Manchurian,Indo-Chinese,Snack,Keto,"Cauliflower, Maida, Spices",242,28,Easy,Daily
M3846,Schezwan Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Schezwan Sauce",421,42,Medium,Restaurant-Special
M3847,Gobi Manchurian,Indo-Chinese,Dinner,Gluten-Free,"Cauliflower, Maida, Spices",219,36,Easy,Daily
M3848,Schezwan Noodles,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Schezwan Sauce",308,4,Medium,Party
M3849,Chicken Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Chicken, Soy Sauce",736,28,Hard,Restaurant-Special
M3850,American Chopsuey,Indo-Chinese,Snack,Vegan,"Noodles, Vegetables, Sauce",442,34,Hard,Party
M3851,Chicken Manchurian,Indo-Chinese,Dinner,High-Protein,"Chicken, Maida, Spices",768,30,Easy,Restaurant-Special
M3852,Chilli Chicken,Indo-Chinese,Dinner,Gluten-Free,"Chicken, Capsicum, Spices",822,45,Easy,Daily
M3853,Chicken Fried Rice,Indo-Chinese,Lunch,Keto,"Rice, Chicken, Soy Sauce",834,17,Easy,Daily
M3854,Chilli Chicken,Indo-Chinese,Dinner,Vegan,"Chicken, Capsicum, Spices",532,33,Easy,Festive
M3855,Chilli Chicken,Indo-Chinese,Snack,High-Protein,"Chicken, Capsicum, Spices",795,35,Easy,Festive
M3856,American Chopsuey,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Sauce",196,40,Medium,Party
M3857,Gobi Manchurian,Indo-Chinese,Lunch,Vegan,"Cauliflower, Maida, Spices",473,41,Easy,Party
M3858,Veg Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Mixed Veg, Soy Sauce",231,33,Easy,Party
M3859,Chicken Fried Rice,Indo-Chinese,Lunch,Non-Vegetarian,"Rice, Chicken, Soy Sauce",272,19,Hard,Festive
M3860,Hakka Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",398,43,Easy,Daily
M3861,Veg Spring Rolls,Indo-Chinese,Dinner,High-Protein,"Vegetables, Maida, Spices",496,7,Hard,Party
M3862,Chilli Chicken,Indo-Chinese,Breakfast,Non-Vegetarian,"Chicken, Capsicum, Spices",193,20,Easy,Restaurant-Special
M3863,Paneer Chilli,Indo-Chinese,Lunch,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",800,30,Hard,Daily
M3864,Veg Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Mixed Veg, Soy Sauce",515,9,Easy,Party
M3865,Chicken Manchurian,Indo-Chinese,Snack,Non-Vegetarian,"Chicken, Maida, Spices",850,3,Easy,Restaurant-Special
M3866,Chicken Manchurian,Indo-Chinese,Snack,Non-Vegetarian,"Chicken, Maida, Spices",500,31,Easy,Party
M3867,Veg Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Mixed Veg, Soy Sauce",610,21,Medium,Daily
M3868,Veg Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",898,37,Easy,Daily
M3869,Veg Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Mixed Veg, Soy Sauce",458,36,Hard,Daily
M3870,Hakka Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Soy Sauce",788,21,Medium,Daily
M3871,Veg Spring Rolls,Indo-Chinese,Breakfast,Keto,"Vegetables, Maida, Spices",237,28,Easy,Daily
M3872,Chicken Fried Rice,Indo-Chinese,Snack,Keto,"Rice, Chicken, Soy Sauce",620,9,Medium,Restaurant-Special
M3873,Chicken Manchurian,Indo-Chinese,Snack,Gluten-Free,"Chicken, Maida, Spices",325,12,Hard,Daily
M3874,Chicken Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Chicken, Soy Sauce",724,18,Easy,Party
M3875,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",151,5,Medium,Party
M3876,American Chopsuey,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Sauce",182,40,Medium,Daily
M3877,Veg Fried Rice,Indo-Chinese,Dinner,Vegetarian,"Rice, Mixed Veg, Soy Sauce",875,41,Easy,Party
M3878,Schezwan Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Schezwan Sauce",882,21,Hard,Festive
M3879,Schezwan Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Schezwan Sauce",803,14,Hard,Party
M3880,Chicken Manchurian,Indo-Chinese,Lunch,Vegetarian,"Chicken, Maida, Spices",434,43,Hard,Festive
M3881,Veg Fried Rice,Indo-Chinese,Snack,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",813,13,Medium,Restaurant-Special
M3882,Gobi Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Cauliflower, Maida, Spices",344,20,Easy,Festive
M3883,Chilli Chicken,Indo-Chinese,Snack,High-Protein,"Chicken, Capsicum, Spices",208,10,Easy,Party
M3884,Gobi Manchurian,Indo-Chinese,Lunch,Non-Vegetarian,"Cauliflower, Maida, Spices",529,17,Medium,Restaurant-Special
M3885,Paneer Chilli,Indo-Chinese,Snack,Vegan,"Paneer, Capsicum, Soy Sauce",342,26,Easy,Restaurant-Special
M3886,Schezwan Noodles,Indo-Chinese,Snack,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",780,45,Hard,Daily
M3887,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",873,31,Medium,Party
M3888,Chilli Chicken,Indo-Chinese,Dinner,High-Protein,"Chicken, Capsicum, Spices",252,6,Hard,Daily
M3889,Veg Spring Rolls,Indo-Chinese,Dinner,Non-Vegetarian,"Vegetables, Maida, Spices",306,28,Medium,Party
M3890,Schezwan Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Schezwan Sauce",789,30,Medium,Restaurant-Special
M3891,Veg Spring Rolls,Indo-Chinese,Lunch,Vegetarian,"Vegetables, Maida, Spices",169,15,Easy,Party
M3892,Hakka Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Soy Sauce",517,15,Hard,Daily
M3893,Gobi Manchurian,Indo-Chinese,Breakfast,Vegan,"Cauliflower, Maida, Spices",552,24,Hard,Festive
M3894,Gobi Manchurian,Indo-Chinese,Lunch,High-Protein,"Cauliflower, Maida, Spices",189,17,Hard,Daily
M3895,Schezwan Noodles,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",847,31,Easy,Festive
M3896,Schezwan Noodles,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Schezwan Sauce",505,14,Easy,Festive
M3897,Chilli Chicken,Indo-Chinese,Breakfast,Vegan,"Chicken, Capsicum, Spices",165,10,Easy,Party
M3898,American Chopsuey,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Sauce",865,22,Hard,Party
M3899,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",846,28,Hard,Daily
M3900,American Chopsuey,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Sauce",182,16,Easy,Party
M3901,Schezwan Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Schezwan Sauce",783,39,Hard,Daily
M3902,Hakka Noodles,Indo-Chinese,Snack,Vegan,"Noodles, Vegetables, Soy Sauce",454,18,Medium,Daily
M3903,Chicken Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Chicken, Soy Sauce",707,17,Easy,Festive
M3904,Hakka Noodles,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Soy Sauce",792,20,Easy,Restaurant-Special
M3905,Veg Spring Rolls,Indo-Chinese,Breakfast,Keto,"Vegetables, Maida, Spices",501,22,Medium,Festive
M3906,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",188,38,Medium,Daily
M3907,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",611,37,Medium,Daily
M3908,Veg Spring Rolls,Indo-Chinese,Breakfast,Keto,"Vegetables, Maida, Spices",177,26,Medium,Restaurant-Special
M3909,Gobi Manchurian,Indo-Chinese,Dinner,Vegetarian,"Cauliflower, Maida, Spices",644,3,Easy,Festive
M3910,Chicken Fried Rice,Indo-Chinese,Lunch,Non-Vegetarian,"Rice, Chicken, Soy Sauce",576,39,Medium,Festive
M3911,Schezwan Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Schezwan Sauce",644,34,Hard,Party
M3912,Chicken Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Chicken, Soy Sauce",845,39,Hard,Party
M3913,Gobi Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Cauliflower, Maida, Spices",813,35,Easy,Party
M3914,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",873,13,Medium,Festive
M3915,Paneer Chilli,Indo-Chinese,Snack,Vegetarian,"Paneer, Capsicum, Soy Sauce",825,37,Easy,Festive
M3916,Chilli Chicken,Indo-Chinese,Dinner,High-Protein,"Chicken, Capsicum, Spices",824,29,Easy,Restaurant-Special
M3917,Schezwan Noodles,Indo-Chinese,Dinner,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",735,4,Medium,Daily
M3918,Gobi Manchurian,Indo-Chinese,Snack,Gluten-Free,"Cauliflower, Maida, Spices",576,10,Easy,Party
M3919,Chilli Chicken,Indo-Chinese,Dinner,Non-Vegetarian,"Chicken, Capsicum, Spices",700,25,Medium,Festive
M3920,Paneer Chilli,Indo-Chinese,Breakfast,Vegan,"Paneer, Capsicum, Soy Sauce",349,19,Hard,Restaurant-Special
M3921,Chicken Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Chicken, Soy Sauce",515,12,Hard,Festive
M3922,American Chopsuey,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Sauce",404,21,Hard,Daily
M3923,Veg Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",719,20,Easy,Daily
M3924,Chicken Fried Rice,Indo-Chinese,Breakfast,Vegan,"Rice, Chicken, Soy Sauce",226,13,Medium,Daily
M3925,Veg Spring Rolls,Indo-Chinese,Lunch,High-Protein,"Vegetables, Maida, Spices",740,45,Easy,Daily
M3926,Hakka Noodles,Indo-Chinese,Snack,Keto,"Noodles, Vegetables, Soy Sauce",767,36,Medium,Daily
M3927,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",755,44,Medium,Festive
M3928,Veg Fried Rice,Indo-Chinese,Breakfast,Vegetarian,"Rice, Mixed Veg, Soy Sauce",195,13,Easy,Restaurant-Special
M3929,Gobi Manchurian,Indo-Chinese,Breakfast,Non-Vegetarian,"Cauliflower, Maida, Spices",294,29,Easy,Daily
M3930,Chilli Chicken,Indo-Chinese,Snack,High-Protein,"Chicken, Capsicum, Spices",740,27,Hard,Daily
M3931,Veg Spring Rolls,Indo-Chinese,Lunch,Non-Vegetarian,"Vegetables, Maida, Spices",696,42,Hard,Party
M3932,Veg Fried Rice,Indo-Chinese,Snack,Vegetarian,"Rice, Mixed Veg, Soy Sauce",248,33,Hard,Festive
M3933,Gobi Manchurian,Indo-Chinese,Dinner,Keto,"Cauliflower, Maida, Spices",435,20,Medium,Festive
M3934,Schezwan Noodles,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Schezwan Sauce",833,34,Hard,Daily
M3935,Chicken Manchurian,Indo-Chinese,Dinner,Vegan,"Chicken, Maida, Spices",754,19,Medium,Party
M3936,Hakka Noodles,Indo-Chinese,Snack,Gluten-Free,"Noodles, Vegetables, Soy Sauce",421,20,Easy,Festive
M3937,Hakka Noodles,Indo-Chinese,Breakfast,High-Protein,"Noodles, Vegetables, Soy Sauce",827,11,Medium,Party
M3938,Chilli Chicken,Indo-Chinese,Lunch,Keto,"Chicken, Capsicum, Spices",185,27,Easy,Party
M3939,Chilli Chicken,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Capsicum, Spices",264,32,Easy,Restaurant-Special
M3940,Chicken Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Maida, Spices",744,18,Medium,Party
M3941,Schezwan Noodles,Indo-Chinese,Snack,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",433,37,Easy,Restaurant-Special
M3942,Chicken Manchurian,Indo-Chinese,Dinner,Vegan,"Chicken, Maida, Spices",877,23,Easy,Festive
M3943,Hakka Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Soy Sauce",700,32,Easy,Restaurant-Special
M3944,Gobi Manchurian,Indo-Chinese,Lunch,Keto,"Cauliflower, Maida, Spices",843,5,Easy,Festive
M3945,Veg Spring Rolls,Indo-Chinese,Breakfast,Vegan,"Vegetables, Maida, Spices",506,14,Hard,Daily
M3946,Hakka Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Soy Sauce",702,25,Easy,Restaurant-Special
M3947,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",787,25,Easy,Daily
M3948,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",455,43,Medium,Festive
M3949,Veg Fried Rice,Indo-Chinese,Lunch,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",889,20,Medium,Festive
M3950,American Chopsuey,Indo-Chinese,Lunch,Vegetarian,"Noodles, Vegetables, Sauce",847,23,Hard,Party
M3951,Paneer Chilli,Indo-Chinese,Dinner,Vegan,"Paneer, Capsicum, Soy Sauce",872,14,Easy,Daily
M3952,Chilli Chicken,Indo-Chinese,Snack,High-Protein,"Chicken, Capsicum, Spices",563,19,Hard,Party
M3953,American Chopsuey,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Sauce",389,18,Hard,Restaurant-Special
M3954,Paneer Chilli,Indo-Chinese,Lunch,Vegetarian,"Paneer, Capsicum, Soy Sauce",535,33,Easy,Festive
M3955,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",404,16,Hard,Daily
M3956,Chicken Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Chicken, Soy Sauce",521,5,Hard,Daily
M3957,Chicken Manchurian,Indo-Chinese,Breakfast,Non-Vegetarian,"Chicken, Maida, Spices",357,33,Easy,Party
M3958,Hakka Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Soy Sauce",232,25,Medium,Festive
M3959,Veg Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",845,21,Easy,Restaurant-Special
M3960,Veg Spring Rolls,Indo-Chinese,Lunch,Vegan,"Vegetables, Maida, Spices",810,15,Medium,Daily
M3961,Chicken Manchurian,Indo-Chinese,Lunch,Vegan,"Chicken, Maida, Spices",614,36,Hard,Restaurant-Special
M3962,American Chopsuey,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Sauce",423,25,Medium,Party
M3963,Schezwan Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",676,35,Medium,Restaurant-Special
M3964,Veg Fried Rice,Indo-Chinese,Breakfast,Vegetarian,"Rice, Mixed Veg, Soy Sauce",882,31,Medium,Party
M3965,Schezwan Noodles,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Schezwan Sauce",389,19,Medium,Festive
M3966,Veg Spring Rolls,Indo-Chinese,Snack,Keto,"Vegetables, Maida, Spices",534,8,Medium,Party
M3967,Chilli Chicken,Indo-Chinese,Dinner,High-Protein,"Chicken, Capsicum, Spices",807,28,Hard,Restaurant-Special
M3968,Paneer Chilli,Indo-Chinese,Snack,Gluten-Free,"Paneer, Capsicum, Soy Sauce",786,42,Hard,Daily
M3969,Veg Spring Rolls,Indo-Chinese,Dinner,Gluten-Free,"Vegetables, Maida, Spices",545,21,Medium,Restaurant-Special
