Meal_ID,Dish_Name,Cuisine_Type,Meal_Type,Dietary_Preference,Main_Ingredients,Calories_per_Serving,Protein_Content(g),Difficulty_Level,Occasion_Type
M2480,Paneer Chilli,Indo-Chinese,Dinner,Vegan,"Paneer, Capsicum, Soy Sauce",278,10,Medium,Festive
M2522,Chicken Manchurian,Indo-Chinese,Lunch,Keto,"Chicken, Maida, Spices",487,3,Medium,Daily
M2266,Paneer Butter Masala,North Indian,Breakfast,High-Protein,"Paneer, Tomato, Spices",358,11,Easy,Daily
M2960,Veg Spring Rolls,Indo-Chinese,Snack,Keto,"Vegetables, Maida, Spices",811,5,Medium,Restaurant-Special
M1228,Chicken Chettinad,South Indian,Dinner,Keto,"Chicken, Coconut, Spices",210,9,Easy,Party
M3567,Veg Fried Rice,Indo-Chinese,Lunch,Keto,"Rice, Mixed Veg, Soy Sauce",594,11,Medium,Restaurant-Special
M3060,Chilli Chicken,Indo-Chinese,Breakfast,High-Protein,"Chicken, Capsicum, Spices",665,40,Medium,Party
M0958,Upma,South Indian,Breakfast,Keto,"Rava, Vegetables, Spices",798,44,Hard,Restaurant-Special
M1774,Rajma Chawal,North Indian,Lunch,Keto,"Rajma, Rice, Spices",530,6,Hard,Restaurant-Special
M2142,Biryani,North Indian,Dinner,Gluten-Free,"Rice, Meat/Vegetables, Spices",485,38,Medium,Festive
M1009,Curd Rice,South Indian,Dinner,High-Protein,"Rice, Curd, Spices",866,30,Hard,Party
M3119,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",472,10,Hard,Restaurant-Special
M1093,Chicken Chettinad,South Indian,Lunch,Vegetarian,"Chicken, Coconut, Spices",417,17,Easy,Festive
M3558,Chicken Manchurian,Indo-Chinese,Dinner,Non-Vegetarian,"Chicken, Maida, Spices",263,37,Medium,Festive
M3357,Veg Spring Rolls,Indo-Chinese,Lunch,Vegetarian,"Vegetables, Maida, Spices",428,23,Hard,Daily
M2745,Veg Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Mixed Veg, Soy Sauce",594,3,Medium,Party
M3789,Veg Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",850,6,Hard,Party
M0997,Upma,South Indian,Snack,Keto,"Rava, Vegetables, Spices",245,7,Easy,Daily
M1680,Kadhi Pakora,North Indian,Breakfast,Non-Vegetarian,"Besan, Curd, Spices",159,19,Medium,Festive
M0154,Curd Rice,South Indian,Dinner,Vegan,"Rice, Curd, Spices",716,6,Medium,Daily
M3148,Paneer Chilli,Indo-Chinese,Dinner,Gluten-Free,"Paneer, Capsicum, Soy Sauce",382,16,Hard,Party
M3708,Chicken Manchurian,Indo-Chinese,Breakfast,Non-Vegetarian,"Chicken, Maida, Spices",360,31,Hard,Party
M2909,Chicken Fried Rice,Indo-Chinese,Dinner,Vegan,"Rice, Chicken, Soy Sauce",400,45,Easy,Festive
M2838,Chicken Manchurian,Indo-Chinese,Lunch,Vegan,"Chicken, Maida, Spices",323,32,Medium,Party
M0581,Curd Rice,South Indian,Dinner,Non-Vegetarian,"Rice, Curd, Spices",422,17,Hard,Festive
M1471,Rajma Chawal,North Indian,Dinner,Keto,"Rajma, Rice, Spices",176,11,Easy,Party
M0704,Vada,South Indian,Snack,High-Protein,"Lentils, Spices",285,38,Hard,Party
M1213,Vada,South Indian,Breakfast,Non-Vegetarian,"Lentils, Spices",716,8,Medium,Party
M3344,Chilli Chicken,Indo-Chinese,Breakfast,Non-Vegetarian,"Chicken, Capsicum, Spices",810,25,Easy,Daily
M0897,Fish Curry,South Indian,Lunch,Gluten-Free,"Fish, Tamarind, Spices",518,7,Easy,Party
M3309,Hakka Noodles,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Soy Sauce",814,3,Hard,Daily
M0488,Chicken Chettinad,South Indian,Snack,Keto,"Chicken, Coconut, Spices",592,44,Medium,Restaurant-Special
M0560,Lemon Rice,South Indian,Lunch,Vegan,"Rice, Lemon, Spices",283,16,Easy,Festive
M1142,Pongal,South Indian,Breakfast,Non-Vegetarian,"Rice, Moong Dal, Ghee",273,24,Easy,Festive
M1120,Masala Dosa,South Indian,Snack,Vegan,"Rice, Lentils, Potato",852,37,Hard,Party
M2850,Chicken Manchurian,Indo-Chinese,Lunch,Vegetarian,"Chicken, Maida, Spices",379,7,Easy,Daily
M0513,Chicken Chettinad,South Indian,Breakfast,Keto,"Chicken, Coconut, Spices",206,29,Medium,Daily
M0634,Pongal,South Indian,Snack,High-Protein,"Rice, Moong Dal, Ghee",667,28,Easy,Party
M3434,Gobi Manchurian,Indo-Chinese,Snack,Gluten-Free,"Cauliflower, Maida, Spices",482,29,Hard,Festive
M1665,Chole Bhature,North Indian,Breakfast,Non-Vegetarian,"Chickpeas, Maida, Spices",431,24,Medium,Party
M1013,Rasam Rice,South Indian,Breakfast,Keto,"Tamarind, Tomato, Spices",431,13,Hard,Restaurant-Special
M1932,Kadhi Pakora,North Indian,Lunch,Vegan,"Besan, Curd, Spices",501,45,Hard,Daily
M1151,Curd Rice,South Indian,Lunch,Gluten-Free,"Rice, Curd, Spices",392,43,Medium,Daily
M2839,Gobi Manchurian,Indo-Chinese,Dinner,Vegan,"Cauliflower, Maida, Spices",696,32,Hard,Party
M3740,Hakka Noodles,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Soy Sauce",828,8,Medium,Festive
M0117,Fish Curry,South Indian,Snack,Gluten-Free,"Fish, Tamarind, Spices",336,3,Medium,Daily
M0741,Masala Dosa,South Indian,Lunch,Keto,"Rice, Lentils, Potato",372,8,Hard,Restaurant-Special
M3677,Schezwan Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Schezwan Sauce",635,18,Medium,Festive
M1975,Kadhi Pakora,North Indian,Lunch,Vegetarian,"Besan, Curd, Spices",750,36,Medium,Party
M1082,Vada,South Indian,Breakfast,Vegetarian,"Lentils, Spices",790,16,Hard,Restaurant-Special
M1811,Rajma Chawal,North Indian,Lunch,Vegetarian,"Rajma, Rice, Spices",245,34,Medium,Festive
M0831,Upma,South Indian,Dinner,Keto,"Rava, Vegetables, Spices",314,19,Easy,Festive
M0120,Pongal,South Indian,Snack,High-Protein,"Rice, Moong Dal, Ghee",221,16,Medium,Daily
M0657,Vada,South Indian,Snack,Non-Vegetarian,"Lentils, Spices",891,12,Hard,Restaurant-Special
M3635,Chicken Manchurian,Indo-Chinese,Breakfast,Vegan,"Chicken, Maida, Spices",473,21,Hard,Festive
M3693,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",431,42,Easy,Restaurant-Special
M3906,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",188,38,Medium,Daily
M0636,Fish Curry,South Indian,Lunch,High-Protein,"Fish, Tamarind, Spices",553,44,Easy,Daily
M0370,Fish Curry,South Indian,Snack,Vegan,"Fish, Tamarind, Spices",190,18,Hard,Festive
M0269,Masala Dosa,South Indian,Lunch,Keto,"Rice, Lentils, Potato",588,12,Hard,Restaurant-Special
M2704,Chilli Chicken,Indo-Chinese,Lunch,High-Protein,"Chicken, Capsicum, Spices",474,30,Hard,Restaurant-Special
M2984,American Chopsuey,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Sauce",571,17,Medium,Daily
M2871,Chilli Chicken,Indo-Chinese,Breakfast,Keto,"Chicken, Capsicum, Spices",337,6,Medium,Party
M2915,Chilli Chicken,Indo-Chinese,Breakfast,High-Protein,"Chicken, Capsicum, Spices",742,9,Hard,Restaurant-Special
M0047,Fish Curry,South Indian,Breakfast,Gluten-Free,"Fish, Tamarind, Spices",273,11,Easy,Party
M3422,American Chopsuey,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Sauce",614,35,Medium,Festive
M3698,Chicken Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Chicken, Soy Sauce",541,33,Easy,Party
M0992,Pongal,South Indian,Breakfast,High-Protein,"Rice, Moong Dal, Ghee",528,16,Hard,Festive
M0877,Upma,South Indian,Snack,High-Protein,"Rava, Vegetables, Spices",258,10,Hard,Party
M0774,Vada,South Indian,Lunch,High-Protein,"Lentils, Spices",190,8,Hard,Party
M1220,Vada,South Indian,Lunch,Vegetarian,"Lentils, Spices",290,33,Hard,Festive
M1127,Vada,South Indian,Snack,Non-Vegetarian,"Lentils, Spices",212,3,Medium,Restaurant-Special
M0005,Chicken Chettinad,South Indian,Breakfast,Vegetarian,"Chicken, Coconut, Spices",291,24,Easy,Party
M3052,Gobi Manchurian,Indo-Chinese,Lunch,High-Protein,"Cauliflower, Maida, Spices",859,25,Easy,Festive
M1596,Dal Makhani,North Indian,Snack,Non-Vegetarian,"Urad Dal, Butter, Cream",643,40,Hard,Party
M3125,Paneer Chilli,Indo-Chinese,Lunch,Vegetarian,"Paneer, Capsicum, Soy Sauce",802,26,Medium,Festive
M2312,Chole Bhature,North Indian,Snack,High-Protein,"Chickpeas, Maida, Spices",682,42,Hard,Party
M3041,Hakka Noodles,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Soy Sauce",671,24,Medium,Daily
M3828,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",416,28,Medium,Festive
M2492,American Chopsuey,Indo-Chinese,Lunch,Non-Vegetarian,"Noodles, Vegetables, Sauce",410,31,Hard,Festive
M3051,Veg Spring Rolls,Indo-Chinese,Dinner,Vegan,"Vegetables, Maida, Spices",591,36,Easy,Daily
M1078,Fish Curry,South Indian,Breakfast,Vegan,"Fish, Tamarind, Spices",239,35,Hard,Restaurant-Special
M0838,Masala Dosa,South Indian,Snack,Vegetarian,"Rice, Lentils, Potato",175,22,Easy,Party
M0682,Upma,South Indian,Dinner,Vegan,"Rava, Vegetables, Spices",666,40,Hard,Party
M1716,Dal Makhani,North Indian,Dinner,Non-Vegetarian,"Urad Dal, Butter, Cream",877,3,Easy,Daily
M2353,Dal Makhani,North Indian,Lunch,Non-Vegetarian,"Urad Dal, Butter, Cream",752,34,Medium,Daily
M3414,Veg Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",384,45,Hard,Party
M2618,Schezwan Noodles,Indo-Chinese,Breakfast,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",533,41,Easy,Restaurant-Special
M2362,Biryani,North Indian,Snack,Non-Vegetarian,"Rice, Meat/Vegetables, Spices",454,39,Easy,Restaurant-Special
M2198,Rajma Chawal,North Indian,Snack,High-Protein,"Rajma, Rice, Spices",629,33,Hard,Party
M1149,Rasam Rice,South Indian,Lunch,Vegetarian,"Tamarind, Tomato, Spices",175,43,Hard,Party
M3262,Schezwan Noodles,Indo-Chinese,Dinner,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",265,23,Easy,Festive
M0575,Idli Sambar,South Indian,Snack,Keto,"Rice, Lentils, Vegetables",284,18,Medium,Restaurant-Special
M0051,Pongal,South Indian,Breakfast,High-Protein,"Rice, Moong Dal, Ghee",406,30,Hard,Party
M0854,Rasam Rice,South Indian,Snack,Vegan,"Tamarind, Tomato, Spices",389,3,Easy,Daily
M1983,Dal Makhani,North Indian,Breakfast,Non-Vegetarian,"Urad Dal, Butter, Cream",428,33,Easy,Restaurant-Special
M2775,Veg Spring Rolls,Indo-Chinese,Dinner,Vegetarian,"Vegetables, Maida, Spices",784,32,Easy,Daily
M1824,Dal Makhani,North Indian,Lunch,Vegan,"Urad Dal, Butter, Cream",226,26,Easy,Restaurant-Special
M0834,Fish Curry,South Indian,Snack,Vegan,"Fish, Tamarind, Spices",175,24,Medium,Festive
M3426,Chilli Chicken,Indo-Chinese,Breakfast,Non-Vegetarian,"Chicken, Capsicum, Spices",274,33,Hard,Festive
M1116,Upma,South Indian,Lunch,Vegetarian,"Rava, Vegetables, Spices",575,18,Medium,Restaurant-Special
M1167,Fish Curry,South Indian,Lunch,Non-Vegetarian,"Fish, Tamarind, Spices",446,43,Easy,Party
M2519,Schezwan Noodles,Indo-Chinese,Lunch,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",395,43,Medium,Party
M1907,Aloo Paratha,North Indian,Dinner,Vegan,"Wheat, Potato, Spices",462,45,Easy,Festive
M0972,Chicken Chettinad,South Indian,Breakfast,Vegetarian,"Chicken, Coconut, Spices",865,39,Easy,Daily
M2702,Chilli Chicken,Indo-Chinese,Dinner,Non-Vegetarian,"Chicken, Capsicum, Spices",343,15,Easy,Daily
M0400,Fish Curry,South Indian,Dinner,High-Protein,"Fish, Tamarind, Spices",783,40,Hard,Festive
M2560,Chicken Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Chicken, Soy Sauce",844,17,Easy,Daily
M2369,Rajma Chawal,North Indian,Dinner,Gluten-Free,"Rajma, Rice, Spices",214,31,Easy,Restaurant-Special
M0020,Idli Sambar,South Indian,Lunch,Gluten-Free,"Rice, Lentils, Vegetables",345,16,Easy,Daily
M0685,Rasam Rice,South Indian,Dinner,Vegan,"Tamarind, Tomato, Spices",349,42,Hard,Party
M0036,Idli Sambar,South Indian,Dinner,Vegan,"Rice, Lentils, Vegetables",336,40,Medium,Festive
M2951,Chicken Fried Rice,Indo-Chinese,Snack,High-Protein,"Rice, Chicken, Soy Sauce",702,30,Medium,Daily
M3994,Chicken Fried Rice,Indo-Chinese,Lunch,Non-Vegetarian,"Rice, Chicken, Soy Sauce",567,37,Hard,Party
M2876,American Chopsuey,Indo-Chinese,Dinner,Non-Vegetarian,"Noodles, Vegetables, Sauce",716,6,Easy,Restaurant-Special
M0525,Pongal,South Indian,Snack,Keto,"Rice, Moong Dal, Ghee",461,38,Hard,Party
M2456,Chicken Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Chicken, Soy Sauce",226,25,Hard,Party
M0921,Idli Sambar,South Indian,Lunch,Non-Vegetarian,"Rice, Lentils, Vegetables",680,30,Easy,Daily
M1842,Baingan Bharta,North Indian,Breakfast,Keto,"Brinjal, Onion, Tomato",177,39,Easy,Party
M1891,Baingan Bharta,North Indian,Breakfast,Keto,"Brinjal, Onion, Tomato",512,25,Hard,Festive
M0538,Vada,South Indian,Lunch,Vegan,"Lentils, Spices",355,40,Medium,Daily
M2807,Veg Spring Rolls,Indo-Chinese,Breakfast,Vegetarian,"Vegetables, Maida, Spices",481,10,Medium,Daily
M1706,Aloo Paratha,North Indian,Snack,Gluten-Free,"Wheat, Potato, Spices",402,9,Hard,Party
M3903,Chicken Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Chicken, Soy Sauce",707,17,Easy,Festive
M3111,Paneer Chilli,Indo-Chinese,Snack,High-Protein,"Paneer, Capsicum, Soy Sauce",387,18,Medium,Festive
M3248,Schezwan Noodles,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Schezwan Sauce",833,10,Medium,Daily
M0246,Upma,South Indian,Breakfast,Gluten-Free,"Rava, Vegetables, Spices",433,6,Easy,Festive
M3465,Paneer Chilli,Indo-Chinese,Snack,High-Protein,"Paneer, Capsicum, Soy Sauce",196,20,Easy,Festive
M3176,Paneer Chilli,Indo-Chinese,Breakfast,Vegan,"Paneer, Capsicum, Soy Sauce",671,28,Hard,Festive
M0785,Masala Dosa,South Indian,Lunch,High-Protein,"Rice, Lentils, Potato",157,32,Hard,Daily
M1410,Lemon Rice,South Indian,Lunch,Non-Vegetarian,"Rice, Lemon, Spices",609,27,Medium,Festive
M2538,Chicken Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Chicken, Soy Sauce",387,3,Easy,Daily
M0155,Masala Dosa,South Indian,Dinner,Vegan,"Rice, Lentils, Potato",652,31,Medium,Party
M3010,Schezwan Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",462,20,Hard,Daily
M1687,Aloo Paratha,North Indian,Snack,Gluten-Free,"Wheat, Potato, Spices",342,14,Easy,Festive
M2902,Veg Fried Rice,Indo-Chinese,Dinner,Vegan,"Rice, Mixed Veg, Soy Sauce",767,6,Easy,Daily
M3360,Veg Spring Rolls,Indo-Chinese,Snack,Keto,"Vegetables, Maida, Spices",636,7,Easy,Restaurant-Special
M0626,Chicken Chettinad,South Indian,Snack,Vegetarian,"Chicken, Coconut, Spices",507,9,Medium,Daily
M2734,Chilli Chicken,Indo-Chinese,Lunch,Vegan,"Chicken, Capsicum, Spices",244,11,Easy,Party
M3833,American Chopsuey,Indo-Chinese,Snack,Gluten-Free,"Noodles, Vegetables, Sauce",521,44,Hard,Party
M1347,Chicken Chettinad,South Indian,Breakfast,Non-Vegetarian,"Chicken, Coconut, Spices",825,28,Medium,Festive
M0570,Pongal,South Indian,Lunch,Keto,"Rice, Moong Dal, Ghee",636,22,Medium,Party
M3907,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",611,37,Medium,Daily
M1759,Rajma Chawal,North Indian,Lunch,Non-Vegetarian,"Rajma, Rice, Spices",530,18,Easy,Restaurant-Special
M1817,Palak Paneer,North Indian,Lunch,Vegetarian,"Spinach, Paneer, Spices",836,39,Medium,Party
M2066,Baingan Bharta,North Indian,Snack,Non-Vegetarian,"Brinjal, Onion, Tomato",808,32,Medium,Festive
M0128,Upma,South Indian,Lunch,Vegetarian,"Rava, Vegetables, Spices",429,42,Medium,Party
M3395,Veg Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Mixed Veg, Soy Sauce",270,27,Easy,Daily
M3328,Veg Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",176,10,Hard,Restaurant-Special
M3969,Veg Spring Rolls,Indo-Chinese,Dinner,Gluten-Free,"Vegetables, Maida, Spices",545,21,Medium,Restaurant-Special
M2007,Chole Bhature,North Indian,Snack,Vegetarian,"Chickpeas, Maida, Spices",459,16,Easy,Restaurant-Special
M2976,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",212,19,Medium,Party
M0981,Idli Sambar,South Indian,Snack,Vegetarian,"Rice, Lentils, Vegetables",843,29,Hard,Daily
M3965,Schezwan Noodles,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Schezwan Sauce",389,19,Medium,Festive
M0191,Rasam Rice,South Indian,Lunch,Keto,"Tamarind, Tomato, Spices",599,25,Easy,Party
M1140,Rasam Rice,South Indian,Lunch,Vegan,"Tamarind, Tomato, Spices",379,13,Easy,Restaurant-Special
M0993,Rasam Rice,South Indian,Dinner,Gluten-Free,"Tamarind, Tomato, Spices",416,16,Easy,Party
M0700,Lemon Rice,South Indian,Dinner,Non-Vegetarian,"Rice, Lemon, Spices",481,28,Medium,Party
M3636,Chicken Fried Rice,Indo-Chinese,Snack,Gluten-Free,"Rice, Chicken, Soy Sauce",403,37,Easy,Party
M0607,Fish Curry,South Indian,Lunch,Vegetarian,"Fish, Tamarind, Spices",749,14,Hard,Restaurant-Special
M0181,Fish Curry,South Indian,Breakfast,Vegan,"Fish, Tamarind, Spices",310,27,Hard,Festive
M0302,Lemon Rice,South Indian,Breakfast,Non-Vegetarian,"Rice, Lemon, Spices",883,24,Hard,Daily
M2545,Veg Fried Rice,Indo-Chinese,Snack,High-Protein,"Rice, Mixed Veg, Soy Sauce",721,22,Medium,Festive
M3684,Chicken Manchurian,Indo-Chinese,Breakfast,High-Protein,"Chicken, Maida, Spices",239,41,Medium,Festive
M3699,Chicken Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Chicken, Soy Sauce",694,37,Medium,Restaurant-Special
M1061,Pongal,South Indian,Lunch,Vegetarian,"Rice, Moong Dal, Ghee",584,12,Medium,Daily
M3760,Paneer Chilli,Indo-Chinese,Breakfast,High-Protein,"Paneer, Capsicum, Soy Sauce",582,20,Hard,Daily
M3835,Veg Spring Rolls,Indo-Chinese,Breakfast,Gluten-Free,"Vegetables, Maida, Spices",574,15,Easy,Festive
M2566,Paneer Chilli,Indo-Chinese,Dinner,Vegan,"Paneer, Capsicum, Soy Sauce",747,41,Medium,Party
M3985,Veg Spring Rolls,Indo-Chinese,Lunch,Vegetarian,"Vegetables, Maida, Spices",322,18,Hard,Restaurant-Special
M1070,Curd Rice,South Indian,Breakfast,High-Protein,"Rice, Curd, Spices",369,17,Medium,Restaurant-Special
M2525,Veg Spring Rolls,Indo-Chinese,Dinner,High-Protein,"Vegetables, Maida, Spices",872,14,Hard,Restaurant-Special
M2206,Baingan Bharta,North Indian,Snack,High-Protein,"Brinjal, Onion, Tomato",842,6,Medium,Festive
M1244,Vada,South Indian,Snack,High-Protein,"Lentils, Spices",389,28,Easy,Festive
M3244,Chicken Manchurian,Indo-Chinese,Breakfast,Vegan,"Chicken, Maida, Spices",624,43,Medium,Daily
M0017,Rasam Rice,South Indian,Lunch,Gluten-Free,"Tamarind, Tomato, Spices",810,9,Easy,Daily
M3121,American Chopsuey,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Sauce",601,28,Medium,Restaurant-Special
M3972,Gobi Manchurian,Indo-Chinese,Lunch,Non-Vegetarian,"Cauliflower, Maida, Spices",564,40,Easy,Restaurant-Special
M0547,Vada,South Indian,Dinner,Vegan,"Lentils, Spices",594,10,Hard,Restaurant-Special
M0659,Chicken Chettinad,South Indian,Dinner,Non-Vegetarian,"Chicken, Coconut, Spices",484,8,Hard,Party
M3599,American Chopsuey,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Sauce",820,30,Hard,Festive
M3068,Chicken Fried Rice,Indo-Chinese,Breakfast,Keto,"Rice, Chicken, Soy Sauce",689,44,Hard,Festive
M3642,Veg Fried Rice,Indo-Chinese,Lunch,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",617,35,Easy,Daily
M1505,Chole Bhature,North Indian,Lunch,Keto,"Chickpeas, Maida, Spices",888,11,Hard,Daily
M0960,Curd Rice,South Indian,Dinner,Vegan,"Rice, Curd, Spices",639,41,Easy,Restaurant-Special
M2927,Chilli Chicken,Indo-Chinese,Dinner,Gluten-Free,"Chicken, Capsicum, Spices",585,38,Easy,Festive
M2332,Kadhi Pakora,North Indian,Dinner,Vegan,"Besan, Curd, Spices",803,43,Hard,Festive
M0798,Idli Sambar,South Indian,Lunch,Gluten-Free,"Rice, Lentils, Vegetables",773,23,Easy,Festive
M3349,Paneer Chilli,Indo-Chinese,Dinner,Gluten-Free,"Paneer, Capsicum, Soy Sauce",453,24,Hard,Restaurant-Special
M0226,Masala Dosa,South Indian,Dinner,Keto,"Rice, Lentils, Potato",440,39,Easy,Restaurant-Special
M2075,Aloo Paratha,North Indian,Lunch,Gluten-Free,"Wheat, Potato, Spices",543,4,Easy,Festive
M3355,Gobi Manchurian,Indo-Chinese,Breakfast,Non-Vegetarian,"Cauliflower, Maida, Spices",596,9,Medium,Daily
M1800,Palak Paneer,North Indian,Snack,Keto,"Spinach, Paneer, Spices",637,3,Easy,Festive
M2486,Chicken Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Chicken, Soy Sauce",253,10,Easy,Restaurant-Special
M3948,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",455,43,Medium,Festive
M3437,Chicken Fried Rice,Indo-Chinese,Lunch,Keto,"Rice, Chicken, Soy Sauce",300,19,Hard,Daily
M2278,Kadhi Pakora,North Indian,Lunch,High-Protein,"Besan, Curd, Spices",287,9,Easy,Restaurant-Special
M2086,Butter Chicken,North Indian,Breakfast,Vegetarian,"Chicken, Butter, Tomato",892,22,Hard,Party
M1694,Kadhi Pakora,North Indian,Lunch,Vegetarian,"Besan, Curd, Spices",718,40,Easy,Restaurant-Special
M2798,Paneer Chilli,Indo-Chinese,Snack,Keto,"Paneer, Capsicum, Soy Sauce",375,29,Easy,Restaurant-Special
M1046,Pongal,South Indian,Dinner,Keto,"Rice, Moong Dal, Ghee",229,19,Medium,Festive
M3447,Schezwan Noodles,Indo-Chinese,Dinner,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",511,28,Hard,Restaurant-Special
M0470,Lemon Rice,South Indian,Lunch,High-Protein,"Rice, Lemon, Spices",603,24,Hard,Party
M0955,Fish Curry,South Indian,Breakfast,Vegetarian,"Fish, Tamarind, Spices",166,32,Medium,Restaurant-Special
M3968,Paneer Chilli,Indo-Chinese,Snack,Gluten-Free,"Paneer, Capsicum, Soy Sauce",786,42,Hard,Daily
M2736,Chicken Manchurian,Indo-Chinese,Dinner,Vegan,"Chicken, Maida, Spices",676,42,Easy,Restaurant-Special
M3842,Schezwan Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Schezwan Sauce",710,8,Medium,Festive
M0640,Rasam Rice,South Indian,Dinner,Gluten-Free,"Tamarind, Tomato, Spices",521,38,Easy,Restaurant-Special
M3702,Hakka Noodles,Indo-Chinese,Lunch,Vegetarian,"Noodles, Vegetables, Soy Sauce",538,41,Hard,Restaurant-Special
M1219,Fish Curry,South Indian,Breakfast,High-Protein,"Fish, Tamarind, Spices",863,10,Hard,Restaurant-Special
M1159,Upma,South Indian,Breakfast,Keto,"Rava, Vegetables, Spices",704,9,Hard,Daily
M1416,Masala Dosa,South Indian,Dinner,Keto,"Rice, Lentils, Potato",639,3,Hard,Restaurant-Special
M3611,Chicken Manchurian,Indo-Chinese,Lunch,Vegetarian,"Chicken, Maida, Spices",619,20,Easy,Festive
M1528,Paneer Butter Masala,North Indian,Breakfast,Gluten-Free,"Paneer, Tomato, Spices",169,26,Easy,Festive
M3893,Gobi Manchurian,Indo-Chinese,Breakfast,Vegan,"Cauliflower, Maida, Spices",552,24,Hard,Festive
M1301,Masala Dosa,South Indian,Lunch,Gluten-Free,"Rice, Lentils, Potato",252,12,Medium,Festive
M3882,Gobi Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Cauliflower, Maida, Spices",344,20,Easy,Festive
M2849,Hakka Noodles,Indo-Chinese,Snack,Vegan,"Noodles, Vegetables, Soy Sauce",541,38,Hard,Daily
M1604,Chole Bhature,North Indian,Lunch,Gluten-Free,"Chickpeas, Maida, Spices",253,8,Easy,Restaurant-Special
M0161,Curd Rice,South Indian,Breakfast,Keto,"Rice, Curd, Spices",357,9,Hard,Restaurant-Special
M1705,Kadhi Pakora,North Indian,Dinner,High-Protein,"Besan, Curd, Spices",360,44,Hard,Daily
M0957,Fish Curry,South Indian,Dinner,Keto,"Fish, Tamarind, Spices",182,22,Easy,Restaurant-Special
M3235,Schezwan Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",830,3,Easy,Restaurant-Special
